id,name,score,score2
8991,student_8991,73,71
8992,student_8992,51,60
8993,student_8993,84,60
8994,student_8994,88,98
8995,student_8995,95,61
8996,student_8996,99,58
8997,student_8997,85,61
8998,student_8998,54,84
8999,student_8999,98,82
9000,student_9000,75,54
9001,student_9001,98,74
9002,student_9002,50,60
9003,student_9003,77,60
9004,student_9004,91,50
9005,student_9005,51,73
9006,student_9006,100,72
9007,student_9007,53,87
9008,student_9008,97,94
9009,student_9009,74,56
9010,student_9010,86,51
9011,student_9011,54,98
9012,student_9012,85,55
9013,student_9013,82,70
9014,student_9014,81,78
9015,student_9015,90,87
9016,student_9016,66,90
9017,student_9017,72,94
9018,student_9018,70,84
9019,student_9019,77,94
9020,student_9020,55,98
9021,student_9021,72,50
9022,student_9022,72,78
9023,student_9023,75,51
9024,student_9024,88,74
9025,student_9025,58,56
9026,student_9026,96,54
9027,student_9027,68,100
9028,student_9028,59,52
9029,student_9029,74,85
9030,student_9030,74,70
9031,student_9031,59,70
9032,student_9032,77,65
9033,student_9033,71,61
9034,student_9034,75,67
9035,student_9035,65,86
9036,student_9036,97,87
9037,student_9037,56,89
9038,student_9038,98,97
9039,student_9039,57,73
9040,student_9040,76,56
9041,student_9041,50,71
9042,student_9042,76,86
9043,student_9043,65,59
9044,student_9044,94,56
9045,student_9045,74,72
9046,student_9046,63,87
9047,student_9047,94,95
9048,student_9048,76,56
9049,student_9049,50,52
9050,student_9050,56,97
9051,student_9051,92,50
9052,student_9052,59,66
9053,student_9053,76,60
9054,student_9054,83,63
9055,student_9055,84,99
9056,student_9056,89,87
9057,student_9057,95,77
9058,student_9058,83,84
9059,student_9059,72,69
9060,student_9060,91,79
9061,student_9061,59,89
9062,student_9062,53,69
9063,student_9063,68,72
9064,student_9064,57,64
9065,student_9065,97,53
9066,student_9066,53,85
9067,student_9067,68,58
9068,student_9068,90,83
9069,student_9069,61,82
9070,student_9070,51,71
9071,student_9071,67,97
9072,student_9072,61,91
9073,student_9073,84,79
9074,student_9074,64,99
9075,student_9075,64,55
9076,student_9076,54,79
9077,student_9077,98,91
9078,student_9078,75,60
9079,student_9079,58,74
9080,student_9080,85,57
9081,student_9081,58,55
9082,student_9082,65,55
9083,student_9083,74,64
9084,student_9084,55,92
9085,student_9085,65,94
9086,student_9086,98,98
9087,student_9087,99,56
9088,student_9088,86,88
9089,student_9089,78,67
9090,student_9090,86,60
9091,student_9091,63,100
9092,student_9092,95,83
9093,student_9093,70,61
9094,student_9094,68,98
9095,student_9095,54,89
9096,student_9096,93,65
9097,student_9097,53,72
9098,student_9098,55,99
9099,student_9099,54,67
9100,student_9100,55,82
9101,student_9101,52,90
9102,student_9102,92,61
9103,student_9103,80,94
9104,student_9104,89,55
9105,student_9105,67,94
9106,student_9106,73,85
9107,student_9107,95,94
9108,student_9108,68,64
9109,student_9109,86,75
9110,student_9110,61,85
9111,student_9111,67,94
9112,student_9112,81,72
9113,student_9113,54,100
9114,student_9114,81,97
9115,student_9115,59,54
9116,student_9116,65,79
9117,student_9117,72,71
9118,student_9118,87,65
9119,student_9119,67,55
9120,student_9120,53,100
9121,student_9121,82,83
9122,student_9122,90,59
9123,student_9123,58,78
9124,student_9124,99,73
9125,student_9125,96,76
9126,student_9126,69,98
9127,student_9127,90,85
9128,student_9128,62,54
9129,student_9129,70,51
9130,student_9130,72,54
9131,student_9131,50,87
9132,student_9132,61,77
9133,student_9133,92,67
9134,student_9134,92,73
9135,student_9135,52,99
9136,student_9136,82,75
9137,student_9137,95,71
9138,student_9138,82,54
9139,student_9139,74,93
9140,student_9140,78,77
9141,student_9141,67,86
9142,student_9142,75,96
9143,student_9143,80,91
9144,student_9144,55,67
9145,student_9145,88,66
9146,student_9146,67,73
9147,student_9147,86,70
9148,student_9148,61,56
9149,student_9149,55,74
9150,student_9150,88,67
9151,student_9151,91,86
9152,student_9152,99,83
9153,student_9153,100,72
9154,student_9154,80,66
9155,student_9155,72,96
9156,student_9156,80,52
9157,student_9157,85,74
9158,student_9158,90,70
9159,student_9159,89,58
9160,student_9160,96,88
9161,student_9161,89,85
9162,student_9162,92,90
9163,student_9163,100,60
9164,student_9164,97,62
9165,student_9165,59,76
9166,student_9166,98,85
9167,student_9167,66,54
9168,student_9168,97,77
9169,student_9169,99,88
9170,student_9170,50,85
9171,student_9171,70,57
9172,student_9172,52,91
9173,student_9173,100,50
9174,student_9174,76,53
9175,student_9175,51,60
9176,student_9176,92,87
9177,student_9177,62,66
9178,student_9178,86,88
9179,student_9179,54,55
9180,student_9180,91,91
9181,student_9181,86,97
9182,student_9182,71,94
9183,student_9183,58,78
9184,student_9184,67,63
9185,student_9185,100,58
9186,student_9186,99,55
9187,student_9187,78,89
9188,student_9188,74,55
9189,student_9189,74,89
9190,student_9190,73,55
9191,student_9191,58,66
9192,student_9192,71,77
9193,student_9193,62,64
9194,student_9194,50,73
9195,student_9195,54,91
9196,student_9196,55,64
9197,student_9197,100,99
9198,student_9198,84,58
9199,student_9199,78,60
9200,student_9200,70,83
9201,student_9201,79,62
9202,student_9202,64,75
9203,student_9203,51,74
9204,student_9204,90,76
9205,student_9205,87,80
9206,student_9206,74,67
9207,student_9207,75,80
9208,student_9208,62,56
9209,student_9209,73,90
9210,student_9210,93,50
9211,student_9211,63,62
9212,student_9212,55,93
9213,student_9213,92,52
9214,student_9214,63,65
9215,student_9215,98,50
9216,student_9216,55,62
9217,student_9217,56,77
9218,student_9218,54,93
9219,student_9219,63,79
9220,student_9220,73,82
9221,student_9221,59,75
9222,student_9222,65,84
9223,student_9223,84,82
9224,student_9224,76,69
9225,student_9225,90,76
9226,student_9226,74,68
9227,student_9227,82,71
9228,student_9228,68,95
9229,student_9229,99,62
9230,student_9230,65,59
9231,student_9231,92,67
9232,student_9232,65,87
9233,student_9233,70,86
9234,student_9234,55,77
9235,student_9235,63,98
9236,student_9236,80,70
9237,student_9237,59,72
9238,student_9238,66,55
9239,student_9239,80,54
9240,student_9240,80,59
9241,student_9241,57,65
9242,student_9242,52,54
9243,student_9243,71,93
9244,student_9244,81,55
9245,student_9245,75,67
9246,student_9246,75,98
9247,student_9247,96,57
9248,student_9248,52,52
9249,student_9249,57,82
9250,student_9250,75,86
9251,student_9251,77,55
9252,student_9252,92,92
9253,student_9253,76,50
9254,student_9254,80,52
9255,student_9255,69,91
9256,student_9256,57,98
9257,student_9257,98,91
9258,student_9258,84,58
9259,student_9259,72,59
9260,student_9260,80,78
9261,student_9261,76,58
9262,student_9262,52,53
9263,student_9263,60,61
9264,student_9264,52,80
9265,student_9265,74,62
9266,student_9266,91,67
9267,student_9267,74,84
9268,student_9268,72,60
9269,student_9269,95,57
9270,student_9270,78,54
9271,student_9271,79,51
9272,student_9272,55,98
9273,student_9273,71,75
9274,student_9274,55,63
9275,student_9275,95,95
9276,student_9276,92,63
9277,student_9277,67,57
9278,student_9278,98,65
9279,student_9279,84,61
9280,student_9280,55,61
9281,student_9281,51,80
9282,student_9282,99,99
9283,student_9283,86,63
9284,student_9284,85,94
9285,student_9285,82,86
9286,student_9286,55,65
9287,student_9287,58,58
9288,student_9288,88,81
9289,student_9289,84,94
9290,student_9290,99,67
9291,student_9291,65,97
9292,student_9292,80,62
9293,student_9293,95,94
9294,student_9294,93,50
9295,student_9295,76,61
9296,student_9296,55,53
9297,student_9297,52,91
9298,student_9298,59,76
9299,student_9299,80,99
9300,student_9300,60,85
9301,student_9301,98,66
9302,student_9302,58,73
9303,student_9303,99,69
9304,student_9304,65,99
9305,student_9305,86,50
9306,student_9306,50,65
9307,student_9307,82,79
9308,student_9308,97,79
9309,student_9309,88,89
9310,student_9310,82,50
9311,student_9311,58,64
9312,student_9312,52,54
9313,student_9313,69,63
9314,student_9314,72,52
9315,student_9315,67,58
9316,student_9316,65,71
9317,student_9317,100,78
9318,student_9318,91,86
9319,student_9319,76,70
9320,student_9320,100,79
9321,student_9321,99,52
9322,student_9322,54,71
9323,student_9323,67,66
9324,student_9324,80,83
9325,student_9325,51,84
9326,student_9326,63,58
9327,student_9327,86,69
9328,student_9328,63,81
9329,student_9329,89,97
9330,student_9330,92,91
9331,student_9331,69,85
9332,student_9332,56,53
9333,student_9333,55,52
9334,student_9334,90,93
9335,student_9335,62,81
9336,student_9336,82,58
9337,student_9337,86,75
9338,student_9338,50,64
9339,student_9339,62,67
9340,student_9340,73,72
9341,student_9341,93,94
9342,student_9342,76,83
9343,student_9343,68,53
9344,student_9344,84,52
9345,student_9345,74,87
9346,student_9346,65,75
9347,student_9347,85,53
9348,student_9348,96,99
9349,student_9349,62,84
9350,student_9350,72,57
9351,student_9351,89,67
9352,student_9352,51,96
9353,student_9353,78,54
9354,student_9354,50,74
9355,student_9355,85,80
9356,student_9356,96,90
9357,student_9357,71,83
9358,student_9358,59,57
9359,student_9359,78,82
9360,student_9360,55,62
9361,student_9361,97,89
9362,student_9362,52,76
9363,student_9363,64,51
9364,student_9364,58,64
9365,student_9365,53,52
9366,student_9366,78,98
9367,student_9367,98,81
9368,student_9368,87,97
9369,student_9369,92,83
9370,student_9370,83,90
9371,student_9371,88,79
9372,student_9372,80,85
9373,student_9373,89,92
9374,student_9374,88,89
9375,student_9375,56,58
9376,student_9376,66,93
9377,student_9377,51,56
9378,student_9378,66,74
9379,student_9379,67,54
9380,student_9380,52,65
9381,student_9381,100,54
9382,student_9382,91,96
9383,student_9383,62,57
9384,student_9384,99,79
9385,student_9385,80,95
9386,student_9386,70,57
9387,student_9387,77,56
9388,student_9388,83,75
9389,student_9389,58,53
9390,student_9390,78,99
9391,student_9391,50,89
9392,student_9392,66,95
9393,student_9393,63,68
9394,student_9394,75,93
9395,student_9395,88,76
9396,student_9396,67,91
9397,student_9397,89,77
9398,student_9398,81,75
9399,student_9399,92,76
9400,student_9400,83,89
9401,student_9401,85,76
9402,student_9402,50,87
9403,student_9403,72,87
9404,student_9404,70,77
9405,student_9405,61,87
9406,student_9406,65,68
9407,student_9407,54,75
9408,student_9408,63,66
9409,student_9409,64,61
9410,student_9410,67,77
9411,student_9411,95,71
9412,student_9412,56,64
9413,student_9413,63,85
9414,student_9414,58,55
9415,student_9415,55,84
9416,student_9416,89,56
9417,student_9417,91,66
9418,student_9418,96,77
9419,student_9419,60,56
9420,student_9420,74,64
9421,student_9421,57,59
9422,student_9422,54,83
9423,student_9423,54,54
9424,student_9424,97,59
9425,student_9425,61,83
9426,student_9426,99,84
9427,student_9427,63,89
9428,student_9428,62,56
9429,student_9429,97,61
9430,student_9430,51,95
9431,student_9431,52,73
9432,student_9432,90,78
9433,student_9433,52,68
9434,student_9434,94,64
9435,student_9435,62,50
9436,student_9436,90,53
9437,student_9437,86,81
9438,student_9438,81,66
9439,student_9439,90,55
9440,student_9440,51,84
9441,student_9441,69,90
9442,student_9442,52,61
9443,student_9443,85,98
9444,student_9444,70,98
9445,student_9445,70,56
9446,student_9446,64,67
9447,student_9447,71,76
9448,student_9448,77,74
9449,student_9449,99,61
9450,student_9450,97,55
9451,student_9451,90,53
9452,student_9452,98,84
9453,student_9453,83,92
9454,student_9454,81,57
9455,student_9455,57,68
9456,student_9456,70,89
9457,student_9457,96,71
9458,student_9458,51,90
9459,student_9459,62,68
9460,student_9460,99,53
9461,student_9461,64,59
9462,student_9462,87,70
9463,student_9463,95,60
9464,student_9464,87,59
9465,student_9465,52,70
9466,student_9466,83,59
9467,student_9467,97,65
9468,student_9468,62,64
9469,student_9469,58,98
9470,student_9470,84,66
9471,student_9471,67,100
9472,student_9472,72,83
9473,student_9473,85,100
9474,student_9474,50,100
9475,student_9475,75,56
9476,student_9476,97,56
9477,student_9477,51,60
9478,student_9478,83,95
9479,student_9479,96,80
9480,student_9480,93,91
9481,student_9481,60,76
9482,student_9482,70,75
9483,student_9483,77,53
9484,student_9484,59,71
9485,student_9485,64,82
9486,student_9486,97,91
9487,student_9487,54,88
9488,student_9488,56,59
9489,student_9489,82,67
9490,student_9490,54,63
9491,student_9491,87,64
9492,student_9492,100,86
9493,student_9493,60,57
9494,student_9494,74,100
9495,student_9495,51,86
9496,student_9496,59,78
9497,student_9497,72,82
9498,student_9498,74,73
9499,student_9499,96,86
9500,student_9500,98,98
9501,student_9501,61,97
9502,student_9502,60,72
9503,student_9503,65,88
9504,student_9504,59,51
9505,student_9505,85,96
9506,student_9506,60,95
9507,student_9507,97,55
9508,student_9508,54,62
9509,student_9509,50,63
9510,student_9510,90,89
9511,student_9511,74,94
9512,student_9512,94,68
9513,student_9513,86,55
9514,student_9514,55,61
9515,student_9515,54,67
9516,student_9516,55,97
9517,student_9517,99,91
9518,student_9518,93,53
9519,student_9519,53,61
9520,student_9520,59,66
9521,student_9521,75,85
9522,student_9522,69,69
9523,student_9523,87,82
9524,student_9524,63,55
9525,student_9525,81,57
9526,student_9526,65,80
9527,student_9527,94,72
9528,student_9528,73,55
9529,student_9529,50,57
9530,student_9530,80,94
9531,student_9531,51,54
9532,student_9532,76,89
9533,student_9533,60,62
9534,student_9534,76,84
9535,student_9535,53,50
9536,student_9536,98,94
9537,student_9537,54,87
9538,student_9538,67,92
9539,student_9539,75,62
9540,student_9540,55,76
9541,student_9541,74,83
9542,student_9542,51,88
9543,student_9543,86,50
9544,student_9544,51,60
9545,student_9545,100,50
9546,student_9546,79,98
9547,student_9547,76,69
9548,student_9548,50,100
9549,student_9549,95,96
9550,student_9550,98,68
9551,student_9551,97,96
9552,student_9552,96,97
9553,student_9553,91,53
9554,student_9554,56,94
9555,student_9555,82,57
9556,student_9556,57,55
9557,student_9557,75,69
9558,student_9558,55,84
9559,student_9559,60,51
9560,student_9560,80,54
9561,student_9561,60,79
9562,student_9562,52,83
9563,student_9563,97,75
9564,student_9564,59,57
9565,student_9565,50,100
9566,student_9566,68,57
9567,student_9567,60,90
9568,student_9568,92,86
9569,student_9569,69,98
9570,student_9570,54,92
9571,student_9571,99,56
9572,student_9572,71,61
9573,student_9573,60,88
9574,student_9574,88,86
9575,student_9575,82,68
9576,student_9576,77,86
9577,student_9577,74,58
9578,student_9578,72,84
9579,student_9579,76,64
9580,student_9580,80,97
9581,student_9581,58,58
9582,student_9582,55,100
9583,student_9583,83,74
9584,student_9584,96,92
9585,student_9585,81,92
9586,student_9586,58,88
9587,student_9587,95,68
9588,student_9588,90,68
9589,student_9589,89,66
9590,student_9590,55,79
9591,student_9591,58,56
9592,student_9592,96,73
9593,student_9593,52,66
9594,student_9594,75,56
9595,student_9595,56,85
9596,student_9596,55,65
9597,student_9597,50,58
9598,student_9598,84,82
9599,student_9599,65,69
9600,student_9600,75,70
9601,student_9601,59,83
9602,student_9602,64,68
9603,student_9603,91,58
9604,student_9604,50,62
9605,student_9605,83,55
9606,student_9606,93,64
9607,student_9607,73,88
9608,student_9608,94,95
9609,student_9609,73,95
9610,student_9610,68,89
9611,student_9611,84,94
9612,student_9612,69,74
9613,student_9613,95,52
9614,student_9614,71,59
9615,student_9615,57,78
9616,student_9616,67,87
9617,student_9617,77,60
9618,student_9618,61,61
9619,student_9619,68,57
9620,student_9620,66,87
9621,student_9621,95,56
9622,student_9622,63,68
9623,student_9623,97,89
9624,student_9624,58,82
9625,student_9625,97,92
9626,student_9626,69,72
9627,student_9627,97,51
9628,student_9628,92,81
9629,student_9629,52,59
9630,student_9630,98,86
9631,student_9631,55,75
9632,student_9632,85,51
9633,student_9633,98,80
9634,student_9634,99,66
9635,student_9635,66,82
9636,student_9636,53,52
9637,student_9637,85,57
9638,student_9638,51,63
9639,student_9639,67,89
9640,student_9640,100,65
9641,student_9641,95,93
9642,student_9642,97,65
9643,student_9643,51,71
9644,student_9644,87,64
9645,student_9645,83,53
9646,student_9646,99,59
9647,student_9647,98,57
9648,student_9648,92,75
9649,student_9649,76,68
9650,student_9650,67,79
9651,student_9651,95,59
9652,student_9652,85,56
9653,student_9653,95,67
9654,student_9654,65,71
9655,student_9655,92,55
9656,student_9656,77,91
9657,student_9657,79,50
9658,student_9658,58,89
9659,student_9659,68,98
9660,student_9660,73,73
9661,student_9661,65,94
9662,student_9662,59,84
9663,student_9663,79,73
9664,student_9664,63,72
9665,student_9665,65,89
9666,student_9666,96,98
9667,student_9667,83,68
9668,student_9668,56,66
9669,student_9669,94,97
9670,student_9670,77,89
9671,student_9671,93,92
9672,student_9672,57,80
9673,student_9673,98,72
9674,student_9674,70,99
9675,student_9675,52,81
9676,student_9676,63,78
9677,student_9677,81,58
9678,student_9678,57,67
9679,student_9679,94,85
9680,student_9680,84,86
9681,student_9681,54,94
9682,student_9682,67,84
9683,student_9683,88,52
9684,student_9684,72,86
9685,student_9685,99,65
9686,student_9686,98,88
9687,student_9687,85,67
9688,student_9688,58,79
9689,student_9689,71,64
9690,student_9690,94,82
9691,student_9691,67,76
9692,student_9692,72,56
9693,student_9693,73,53
9694,student_9694,71,79
9695,student_9695,90,58
9696,student_9696,70,52
9697,student_9697,60,86
9698,student_9698,74,89
